item_id,playtime_forever
315740,493
315810,76874
315830,471
315840,29517
315850,4677
315860,4585
315880,249282
315920,10335
315930,6044
315940,1653
316010,1357298
316020,71
316030,3650
316080,6443
316110,4506
316140,5981
316160,1700
316180,10762
316240,1705
316260,5781
316320,887
316370,4349
316390,104379
316430,90155
316460,234
316480,2605
316542,0
316600,14732
316610,167
316620,1
316630,41
316660,5006
316700,361
316720,13064
316740,131
316750,892
316790,175159
316810,913
316830,805
316840,7007
316890,1494
316930,3051
316950,19
316970,5208
317020,675
317030,10627
317040,18279
317060,1009
317080,153
317100,6792
317110,100111
317250,23906
317280,1534
317290,16937
317300,26228
317320,0
317330,3644
317360,501090
317380,747
317400,411408
317410,16345
317440,17092
317470,366794
317510,15807
317530,259
317580,18
317610,5611
317620,47523
317710,24267
317720,109
317760,552
317780,15485
317790,6053
317820,59749
317840,82
317920,7
317940,489
317950,270
317970,2633
318020,193228
318090,2098
318100,25323
318130,7451
318220,74792
318230,32413
318260,1536
318300,0
318310,7245
318330,4272
318350,176
318430,96539
318440,684
318480,7616
318530,49498
318560,0
318570,6599
318600,19920
318650,1022
318660,146
318690,232
318740,58
318860,5449
318950,523
318970,3913
319050,53484
319060,17
319080,1758
319140,1569
319150,7450
319170,5581
319180,34045
319210,63
319230,8922
319250,49088
319270,7059
319280,5338
319300,404
319320,9521
319400,368
319410,0
319430,0
319450,12245
319470,5572
319480,4030
319510,406743
319550,11333
319560,8646
319570,2541
319580,0
319630,1696954
319730,19601
319740,7746
319750,1198
319780,329
319830,3871
319850,12118
319910,66507
319970,12483
319980,1931
319990,14956
320000,3247
320040,18700
320090,1686
320110,201
320120,5191
320140,74988
320150,12696
320240,70904
320300,443932
320310,25
320320,1512
320340,21826
320400,3978
320410,0
320430,1071
320520,6903
320540,14235
320590,15158
320610,810
320630,5524
320650,3630
320670,5670
320690,3856
320760,15134
320790,5591
320820,3992
320840,10200
320890,487
320970,393
321030,92
321040,447172
321060,9910
321070,1
321080,0
321110,19300
321150,36525
321190,13314
321260,35026
321270,933
321290,9174
321310,25
321330,795
321350,669
321360,338515
321370,390
321390,0
321400,6350
321410,17351
321450,3
321480,14057
321490,305
321540,2796
321560,2177
321600,90
321610,29
321660,56
321710,5
321800,47969
321830,17708
321840,11500
321860,2157
321870,18935
321880,0
321890,0
321920,10409
321940,12
321950,19107
321960,57437
321980,3832
322030,0
322040,0
322080,3032
322110,15736
322130,4
322170,2014925
322190,18132
322210,8443
322290,25560
322300,26999
322330,9611823
322410,0
322440,218
322500,333328
322520,109251
322540,8870
322550,209
322580,25
322600,5843
322630,7767
322680,7176
322770,7092
322850,32224
322900,18970
322910,71477
322920,170628
322930,40
322950,1978
322970,15489
322980,1245
322990,212
323020,1980
323040,2069
323060,32212
323220,60251
323240,330
323250,3
323260,0
323270,186
323280,489
323320,166798
323370,9714826
323380,41681
323430,100
323450,5918
323460,5083
323470,2479763
323490,34017
323580,20069
323610,72699
323630,415
323670,283
323680,160
323700,430
323720,13525
323730,0
323780,1016
323850,87145
323900,15095
323950,0
324070,7244
324080,57646
324090,3
324110,62
324120,612
324140,209
324160,53651
324170,3108
324190,9428
324260,23701
324270,651
324280,0
324310,24582
324360,0
324390,3624
324400,206
324420,8417
324470,3819
324510,4552
324570,17794
324610,452
324650,5108
324680,48131
324710,1220
324730,4858
324740,838
324750,6265
324760,562
324770,1012
324790,8721
324800,0
324810,43558
324830,2
324850,1
325060,1132
325090,16479
325100,25966
325110,227
325120,11331
325150,5876
325160,1146
325180,11306
325210,3075
325300,240
325320,5497
325330,0
325370,18309
325420,26764
325430,231
325470,7889
325520,4098
325600,73214
325610,3996046
325630,3815
325730,9235
325790,1924
325860,3065
325870,5036
325880,140
325910,5809
326060,4
326110,10
326120,14443
326130,19
326150,15497
326160,377665
326180,26946
326190,24171
326230,2269
326340,1718
326350,0
326380,705
326410,240268
326420,35
326460,1225734
326470,122
326480,227619
326520,528
326590,244
326630,4076
326650,27
326670,42095
326720,2713
326730,6659
326740,292
326840,6948
326950,17818
326960,491
326990,775
327000,6315
327010,551
327030,24949
327060,3272
327070,59495
327090,31697
327100,52
327140,12764
327150,954
327210,14
327220,10562
327260,8583
327310,11756
327370,740
327380,235
327390,1043
327400,1360
327410,31137
327440,1812
327450,0
327490,81
327500,806
327510,53740
327520,1225
327560,1315
327640,16890
327650,5665
327670,27916
327680,2972
327740,10719
327760,0
327860,70024
327880,6572
327890,162184
327910,839
327920,115
327930,2164
327940,10
327950,5084
327960,426
327980,666
328000,12
328060,60749
328070,114837
328080,9718
328100,28
328140,4886
328220,3055
328270,10346
328310,52
328430,71
328440,1
328450,138
328460,32
328470,937
328500,26310
328510,578
328550,505
328600,27111
328640,2948
328650,1399
328670,0
328680,7241
328710,374
328730,16166
328740,1031
328760,43151
328780,7910
328830,850
328870,1828
328880,63
328890,5
328900,3992
328920,144
328930,33
328940,24180
328990,26
329000,344
329020,6341
329040,161
329050,132610
329110,269899
329130,353295
329190,1716
329200,910
329240,5130
329280,630
329320,143
329380,115876
329430,199286
329440,40144
329460,5858
329480,7
329490,50186
329610,393
329620,111
329630,60
329640,831
329650,230
329670,17
329680,11
329690,3657
329770,1895
329790,17397
329830,9044
329860,7802
329890,238
329950,51141
329970,12443
329980,0
330000,12743
330070,354209
330100,1775
330110,136
330130,1262
330160,9406
330180,15033
330210,665
330270,11929
330350,35187
330370,227
330390,26678
330420,0
330450,3497
330460,3063
330470,3473
330500,211
330520,13
330570,2898
330580,10591
330590,0
330620,7271
330660,7310
330670,3729
330680,2457
330720,7002
330760,11524
330770,1125
330820,16586
330830,1140327
330840,843201
330990,8565
331120,5668
331160,1525
331181,0
331190,1445
331200,11139
331210,64
331220,5384
331290,42
331340,7233
331360,2171
331390,6087
331400,4944
331440,44475
331450,202
331460,446
331470,126945
331480,368
331500,63228
331510,0
331560,0
331570,6654
331580,63
331600,399183
331610,4542
331650,3015
331660,20
331670,214679
331710,97335
331720,4364
331750,1503
331760,9130
331790,24483
331880,599
331910,0
331920,1353
331970,2130
331980,7818
332070,177109
332150,325
332200,41009
332250,358
332260,607
332310,341250
332330,858
332360,37186
332370,6
332380,9035
332390,6234
332400,7438
332410,1056
332480,11950
332490,4572
332500,460917
332530,2025
332540,1437
332570,49488
332580,6
332610,423
332620,4449
332630,133
332710,14039
332730,197
332760,0
332780,6413
332790,12332
332800,295521
332810,8
332830,5811
332880,501
332970,860
333100,22
333120,6363
333130,0
333210,8277
333220,14239
333250,5287
333260,921
333290,22
333300,6250
333330,4175
333340,886
333350,431
333380,24
333390,7362
333430,391
333490,8722
333510,557
333530,4317
333540,917
333580,1829
333600,214938
333640,30119
333650,200
333660,9007
333730,1215
333740,9917
333760,6194
333810,0
333820,9841
333830,27355
333860,5988
333870,735
333880,7609
333930,10302817
333950,294650
333970,5589
333980,123390
334030,7255
334040,27049
334070,13370
334100,26
334120,5409
334140,507
334190,438
334210,8196
334230,2573112
334260,4493
334270,1989
334280,343
334290,3106
334300,13944
334370,4168
334410,7
334420,25330
334470,0
334560,12439
334620,5412
334670,865
334690,12513
334710,4995
334840,5277
334850,19593
334930,103
334980,29
335000,6420
335010,4
335050,2645
335070,3093
335080,278
335090,1548
335100,4143
335120,1674
335150,40849
335190,20694
335200,7053
335210,25
335220,6797
335240,965668
335300,5088944
335310,0
335320,3692
335330,166567
335430,46484
335440,0
335450,7226
335460,9564
335550,2989
335560,4815
335570,1
335590,0
335660,14361
335670,130429
335690,14078
335700,1606
335770,24
335790,17048
335820,15996
335830,5485
335840,8461
335850,982
335890,207
335900,13018
335920,1845
335930,486
335940,293
335950,332
336010,2783
336020,31
336030,5492
336040,4084
336060,1938
336080,7121
336090,15462
336100,4291
336110,964
336130,2953
336150,8870
336200,15598
336220,130
336230,0
336240,723
336250,6587
336280,14214
336300,5244
336380,7444
336420,21749
336440,0
336510,85323
336520,4834
336530,101
336610,11489
336630,291
336670,5492
336680,0
336700,74468
336710,5689
336730,5323
336760,0
336770,0
336780,0
336790,928
336840,1552
336930,50
337000,754541
337040,13366
337070,3907
337110,112
337150,25285
337180,1487
337210,1637
337220,2971
337270,6276
337280,939
337320,191974
337350,1667
337360,296
337410,3078
337420,13072
337450,3
337480,1773
337490,46
337630,19932
337650,55
337670,352
337680,2257
337720,2
337730,900
337760,1
337820,428
337850,19359
337880,125
337930,6828
337940,14436
337950,37034
337960,605
337970,346
337980,5047
338000,13881
338030,28
338040,1454
338050,44012
338060,11194
338110,33
338120,2667
338130,262
338140,7952
338170,92246
338180,20057
338190,9032
338260,0
338300,51
338310,2098
338320,26414
338330,0
338340,159323
338390,41311
338400,1590
338420,795
338530,8716
338540,125118
338550,156
338590,85
338600,4
338630,103
338710,9360
338760,7337
338800,907
338810,2582
338830,0
338840,0
338890,51
338930,36984
338960,231
338980,2531
339000,6132
339010,2
339040,661
339110,3552
339120,19696
339130,7330
339160,23447
339190,7717
339200,37495
339210,2711
339230,41735
339240,107
339280,470836
339290,17344
339320,13
339340,60510
339350,38590
339400,16102
339430,0
339440,1946
339460,594
339470,22107
339500,1512
339510,4488
339530,231
339540,83
339560,5
339570,4100
339580,447
339590,6277
339600,119526
339610,1489634
339640,0
339690,6360
339700,7856
339790,64750
339800,1030291
339820,3801
339840,69
339850,0
339860,12725
339900,1981
339910,13134
340000,8552
340030,6385
340050,83352
340070,20736
340090,541
340110,1
340120,50
340130,4
340150,46376
340170,137855
340200,1860
340210,1264
340220,9471
340250,0
340270,570
340280,7473
340290,23
340300,19640
340310,19468
340320,3783
340330,5501
340340,11546
340350,15145
340360,7671
340380,566
340390,1877
340400,268
340440,2267
340450,1275
340460,8354
340470,7721
340480,52
340490,26905
340520,10339
340530,0
340540,3167
340550,737
340570,1394
340580,6424
340600,141
340630,476
340650,25292
340700,285
340720,2286
340730,71566
340750,1222
340770,11946
340800,14873
340810,37824
340820,6558
340830,8642
340860,1471
340880,0
340920,101
340950,0
340960,895
340990,263
341000,61859
341010,0
341020,2098
341030,447
341060,4316
341070,5280
341080,0
341090,17555
341120,14346
341150,7066
341160,8805
341190,5702
341260,437
341270,577
341310,41977
341360,199
341380,1506
341390,8558
341440,5141
341460,38
341470,6052
341500,55288
341510,5406
341530,8336
341540,45
341550,13775
341570,1671
341640,9
341660,198
341680,4046
341690,1021
341700,164
341710,1337
341720,9806
341730,8711
341750,396
341760,698
341780,8338
341800,205417
341820,16
341860,7560
341870,3773
341910,3006
341930,436
341940,56887
341950,10392
341980,7485
342020,16096
342090,40410
342100,2348
342130,1872
342150,2959
342180,7
342190,0
342200,889889
342230,576
342240,8356
342260,15157
342280,8810
342300,23776
342350,2927
342360,6862
342370,136770
342380,39647
342430,155
342450,6917
342480,32267
342490,1725
342500,3609
342510,4424
342520,90
342530,410
342540,0
342550,1099
342560,25547
342570,18486
342580,65814
342610,6801
342620,27425
342630,311
342640,1119
342650,5848
342740,3813
342860,100
342870,42
342880,2212
342890,2906
342920,33
342970,9346
342980,40031
342990,781
343000,9
343020,2208
343070,3123
343090,16263
343100,40411
343120,431
343140,106
343150,49
343170,93
343180,23
343250,3
343270,13100
343280,7392
343320,0
343330,8668
343340,8075
343360,100550
343370,2762
343390,9805
343410,0
343440,20370
343450,5157
343560,12766
343570,0
343630,5321
343690,0
343710,20636
343730,451
343740,1152
343750,22066
343770,15
343780,28972
343800,6023
343810,3814
343820,2875
343830,1905
343840,38
343930,6665
343990,24
344030,207
344040,54502
344100,2
344130,4838
344160,1501
344180,3122
344190,5465
344220,0
344230,13046
344240,6793
344260,11
344270,19
344300,5207
344340,9271
344410,7329
344440,6154
344480,290
344500,7850
344630,7139
344740,5976
344750,53909
344760,3487778
344770,15744
344790,3665
344800,25742
344810,1519
344820,405
344840,9148
344850,143427
344860,36255
344880,10063
344890,240
344900,112
344910,26643
345010,20796
345060,6877
345080,6926
345090,9908
345120,21306
345130,904
345140,79
345180,155048
345200,11949
345220,25431
345240,24609
345260,10460
345280,511
345290,1
345300,0
345310,27
345340,774
345350,131530
345370,112140
345390,60136
345440,13074
345480,661
345520,182496
345540,3138
345580,3014
345610,125311
345620,3246
345640,2662
345650,4728
345660,90586
345700,9542
345710,448
345750,238
345790,20
345820,60102
345860,5723
345890,22185
345920,0
345990,1
346010,2725849
346040,7174
346060,0
346080,5619
346090,78
346110,38126767
346120,281697
346140,5209
346150,13
346160,969
346180,12604
346200,3641
346210,315
346220,1280
346240,75
346250,3013
346270,1192
346290,5886
346300,0
346320,152
346330,52159
346340,1272
346370,999
346400,120
346420,11196
346430,827
346440,1145
346450,155
346460,767
346470,19876
346490,1247
346510,1779
346550,33
346560,20755
346610,649
346630,4027
346650,14
346670,0
346680,1095
346730,9117
346770,987
346780,3466
346800,36
346810,19303
346830,32744
346850,17498
346900,15892919
346920,80
346940,241867
346950,5278
346970,2198
347030,6239
347040,8607
347060,7775
347080,195
347160,17612
347170,564
347220,179
347230,94
347240,0
347250,1
347260,0
347270,5
347280,21
347350,100
347360,38
347370,38
347400,458
347410,8930
347430,34680
347440,6234
347470,554
347480,9
347510,13026
347520,0
347560,50631
347580,20
347590,5621
347610,8363
347620,50875
347630,136
347660,0
347670,8316
347690,99
347710,1382
347720,1349
347730,1078
347790,18
347820,47
347830,225045
347930,24
347940,6031
348000,2
348020,20955
348030,8786
348180,3911
348190,0
348200,37283
348240,6382
348270,1094
348280,2
348290,180
348300,5091
348340,10701
348360,14047
348380,317
348400,6556
348430,98
348440,307
348450,39
348460,8935
348470,70316
348490,3912
348510,528
348530,7628
348540,19019
348550,14679
348620,7576
348650,3419
348670,45317
348700,4965
348710,4417
348730,7153
348790,40
348810,259
348820,38
348840,249
348850,481
348860,213
348870,3164
348950,7496
348960,7863
348980,4113
349020,3648
349040,265975
349060,38
349100,867
349110,5
349140,8165
349150,9
349210,460
349220,10187
349240,663
349250,1
349260,14848
349280,4
349300,724
349320,7393
349440,9322
349450,114
349460,4713
349480,111432
349500,19446
349530,1586
349540,5661
349550,4114
349580,39712
349650,142
349670,42
349680,8811
349690,9249
349700,411690
349720,98114
349740,0
349750,21
349760,243
349780,942
349840,4778
349890,0
349950,6950
349980,0
350010,17924
350020,11356
350070,3661
350080,309069
350090,185
350110,2434
350150,3238
350210,242
350220,918
350280,13234
350310,12803
350330,10
350430,3
350450,11
350490,6606
350500,1985
350510,25
350530,308
350550,0
350600,4167
350610,346
350620,317
350630,3660
350640,3141
350660,497
350700,17682
350710,0
350740,8551
350770,922
350780,140
350810,24257
350840,0
350910,530
350970,3251
350990,646
351030,6542
351040,22798
351050,81311
351060,226
351080,2017
351090,8608
351100,1334
351140,13779
351150,6702
351170,732
351220,0
351230,2188
351240,4944
351250,21609
351290,58303
351300,606
351330,0
351340,20053
351400,9149
351410,560
351420,4
351450,5258
351470,18702
351480,5018
351490,32746
351510,25506
351570,2728
351630,1593
351640,61090
351700,7882
351710,246457
351720,2265
351730,548
351790,7975
351800,19280
351810,30
351820,29
351840,2256
351860,15105
351870,5074
351900,914
351910,6919
351940,1498
351970,365146
351980,217
351990,18708
352010,20924
352030,1456
352050,3
352070,578
352120,1748
352130,3664
352140,1231
352160,4650
352170,46
352190,8223
352210,918
352220,9017
352240,838
352280,97
352290,2
352360,445
352370,2287
352400,286577
352430,1194
352440,1386
352450,19
352460,203900
352520,10182
352530,0
352580,242
352610,4056
352620,4866
352640,1419
352700,17353
352720,489
352740,7614
352750,72
352760,292
352780,33996
352790,142
352850,52
352900,6424
352950,1690
352960,3023
353070,1624
353090,16052
353110,311
353130,18217
353190,1134
353260,30
353270,252989
353280,85
353300,1
353330,9208
353340,2
353360,9274
353390,0
353540,1219
353550,2516
353560,16045
353600,3518
353610,125
353630,296
353640,16239
353690,5815
353700,4096
353790,0
353890,75195
353940,11
353980,2372
354030,8389
354040,6041
354050,728
354140,135743
354160,1056
354180,9998
354200,34356
354230,1886
354240,38462
354280,164
354290,16066
354310,1391
354380,36969
354400,2026
354430,3864
354500,1497
354510,416
354520,774
354530,460
354540,378
354550,754
354560,83
354600,0
354620,3074
354640,146096
354650,925
354680,1860
354690,9
354720,43
354730,1831
354740,1236
354770,1
354810,0
354820,141
354830,451
354850,103401
354860,27423
354870,1797
354900,742
354910,12
354920,11543
354930,4352
354950,8171
354960,8614
354970,196
355000,61107
355020,0
355030,336
355050,6189
355060,217
355070,1686
355080,1937
355090,0
355100,8004
355120,131
355130,14774
355140,46
355150,43961
355180,302182
355240,4376
355250,2841
355270,63096
355300,0
355310,53
355350,1728
355410,5360
355420,42
355430,6537
355460,0
355500,191
355510,10
355520,32849
355530,14285
355560,5198
355630,586
355650,0
355670,0
355690,19
355760,3553
355800,9320
355810,9148
355840,336230
355860,1503
355910,57
355920,2176
355950,1
355970,6493
355980,4125
356000,3762
356040,138190
356050,2287
356070,3954
356090,20
356100,92
356110,0
356130,9177
356160,0
356170,1015
356180,721
356200,30257
356210,8
356260,699
356270,3580
356280,762
356290,1053
356310,49066
356330,40172
356370,41610
356380,3029
356390,546
356420,5752
356430,15527
356500,27461
356510,85
356520,2795
356530,9320
356540,7210
356550,5739
356560,6524
356570,211157
356580,881
356640,25368
356670,108730
356710,3
356730,2022
356770,537
356790,4297
356800,197
356870,16
356880,2228
356890,4933
356910,1814
356940,0
357010,773
357030,9346
357070,14163
357120,6097
357200,8794
357280,31772
357290,11
357300,17964
357320,178
357330,11498
357340,33339
357370,4070
357380,3037
357400,5
357410,214
357460,223
357470,2089
357480,18867
357490,3515
357600,13711
357650,3825
357670,3566
357690,611
357700,399
357720,6329
357730,13
357750,0
357770,19856
357780,39410
357830,1712
357840,641
357890,2870
357900,24150
357910,416
357920,4
357930,430
357940,563
358000,0
358030,360
358070,164
358080,5741
358090,25512
358130,22599
358170,86
358180,712
358190,257
358200,287
358210,324
358220,161
358230,115
358240,64
358250,1164
358260,733
358270,1202
358280,741
358290,265
358300,83
358310,84
358320,114
358330,82
358340,641
358350,120
358360,929
358370,368
358380,289
358390,127
358400,121
358410,628
358420,184
358430,302
358440,213
358460,2066
358480,10211
358490,0
358610,63
358640,37
358650,4374
358700,347
358720,0
358750,29296
358760,11319
358770,2273
358810,1224
358830,1643
358840,13
358960,6209
359040,7409
359050,370385
359060,6678
359070,0
359080,122
359090,23
359140,3017
359160,17
359190,577
359220,7768
359230,8764
359250,5388
359260,2045
359280,3353
359290,905
359300,625
359310,84061
359320,5212223
359350,486
359370,1203
359390,30829
359400,1830
359410,2355
359440,883
359450,1140
359550,9904411
359560,6144
359580,12026
359600,3159
359610,4048
359620,0
359630,385
359650,329
359670,4259
359800,19935
359810,18455
359840,744
359850,1177
359870,472167
359900,18413
359920,865
359940,805
359960,6817
360010,8853
360040,3863
360130,167
360150,28273
360170,128249
360290,0
360380,26971
360390,4004
360450,2182
360480,19526
360510,3743
360520,52
360550,6733
360580,66
360590,12421
360600,0
360610,49
360620,1569
360640,60590
360650,26484
360720,0
360730,37799
360740,114366
360750,6
360760,7699
360840,570
360850,1658
360870,22550
360880,256
360890,91
360940,27431
360950,7348
360990,800
361020,265
361040,585
361130,189
361160,3875
361190,32460
361200,3337
361280,88363
361300,7128
361320,1784
361330,6
361350,488
361360,1567
361380,450
361400,7156
361420,0
361430,85
361550,5571
361560,26
361600,3218
361620,81
361630,19643
361640,33247
361660,0
361670,4598
361680,0
361690,4979
361700,782
361710,201
361720,864
361730,238
361740,351
361750,168
361760,175
361770,173
361780,242
361800,170620
361830,2786
361850,534
361890,4078
361930,404
361950,825
361970,605
361990,15628
362030,520
362070,40083
362090,17922
362130,4333
362140,2872
362160,986
362180,173
362190,109
362200,141
362210,64
362220,58
362230,56
362240,108
362250,260
362260,97
362270,100
362280,109
362290,9833
362300,18758
362310,8284
362350,7939
362380,60
362400,1616
362410,632
362490,81743
362610,38764
362620,103709
362660,24768
362680,37368
362740,181
362750,1204
362780,121
362790,0
362810,12757
362830,64
362860,229
362870,15991
362890,529924
362920,18
362930,2174
362940,181
363050,208
363060,124
363070,53
363130,25613
363150,59771
363180,2382
363200,0
363220,0
363240,6416
363270,5615
363330,12765
363360,11679
363410,33132
363420,3176
363430,75
363440,27604
363460,18895
363480,1369
363490,30368
363500,953
363510,12929
363520,4957
363530,1507
363550,364
363580,6914
363600,115289
363610,11890
363620,38633
363650,0
363660,0
363670,3222
363680,427076
363790,10006
363890,294755
363900,29
363920,3211
363930,2212
363940,8286
363950,0
363960,57
363970,32987919
363980,36222
364050,24901
364060,57
364100,30
364110,26816
364130,2
364190,67
364230,1129
364240,1
364250,717
364270,31337
364300,2313
364350,8768
364360,4859343
364370,413
364380,151
364390,2590
364420,406073
364450,54
364480,2413
364510,323
364520,0
364530,0
364540,0
364550,0
364560,0
364570,0
364580,0
364590,5
364600,0
364610,0
364620,0
364640,2743
364650,0
364660,1482
364670,107
364690,59267
364700,0
364710,25
364750,194
364770,2949
364790,1549
364800,410
364810,1019
364830,2041
364840,1811
364850,0
364880,58
364890,2921
364900,8156
364930,11436
364940,938
364970,22
365020,3732
365050,2371
365060,194
365070,10570
365080,0
365090,8
365110,0
365120,2316
365140,33
365150,0
365160,1786
365170,651
365190,1580
365200,737
365210,3069
365240,9
365260,552
365270,93
365280,3704
365300,23611
365310,5084
365320,93
365330,556
365340,0
365350,35100
365360,84667
365400,0
365420,8007
365430,75
365440,1708
365450,155921
365460,0
365480,3226
365500,111
365560,44
365590,5505416
365620,10
365660,19567
365670,1148407
365680,7840
365720,12677
365750,334
365760,2
365770,16991
365800,4346
365810,20989
365850,748
365860,1112
365870,226
365880,1501
365890,375
365900,3215
365930,0
365960,49067
366000,111
366010,67
366040,4087
366050,0
366060,254
366080,0
366100,0
366160,17572
366180,316
366210,4744
366220,345960
366230,227
366250,18944
366260,1663
366270,21
366280,15
366290,518
366320,1299
366350,16
366400,2224
366410,0
366440,40814
366460,1
366510,1185
366530,2058
366570,0
366590,302
366600,1837
366610,4038
366620,3033
366640,0
366670,901
366690,137
366700,607
366760,63425
366780,6150
366800,1350
366810,447
366844,2
366860,43
366890,34401
366960,57
366970,4496
366990,15
367000,12812
367010,104
367020,9997
367030,61
367040,0
367050,2
367060,0
367090,1
367110,749
367120,24971
367140,12439
367240,4804
367260,622
367270,19870
367300,9440
367340,30
367350,2637
367430,2636
367450,156139
367500,1449927
367540,432796
367550,32088
367570,6619
367580,31777
367600,8229
367660,0
367670,38291
367690,3392
367700,5
367710,92
367780,15307
367800,11
367910,1319
367930,775
367950,658
367990,1091
368050,229
368070,0
368080,1287
368140,7167
368150,0
368160,9406
368180,4795
368220,1468
368230,276443
368250,3193
368290,14
368310,439
368340,14381
368360,67571
368370,44244
368450,2750
368470,421
368500,513619
368570,196
368590,6813
368600,1918
368610,20133
368640,721
368650,5919
368680,4606
368690,5
368700,6487
368710,4553
368720,14144
368730,87084
368740,2119
368750,18467
368760,22
368770,141
368780,158
368790,657
368800,1509
368830,5941
368860,5683
368890,4864
368900,86802
368930,0
368950,16334
368970,4200
368980,1507
368990,39205
369000,16726
369030,326
369040,32073
369060,7293
369070,1690
369080,7970
369100,416
369110,11209
369120,0
369130,0
369180,1409
369190,17
369200,516572
369230,4754
369270,1049
369290,11292
369300,1423
369310,218
369360,7667
369370,7078
369390,313
369400,2997
369420,10181
369550,1713
369560,3515
369570,23
369580,34177
369620,9
369640,7500
369860,117
369890,11105
369990,24686
370020,5852
370040,5700
370050,40
370070,1724
370080,91
370090,42818
370100,70961
370140,105
370150,1016
370160,4307
370170,5406
370190,2869
370200,3390
370220,28
370240,2125178
370270,9135
370280,9031
370300,28664
370310,70
370360,57751
370390,843
370460,10700
370480,8161
370490,1827
370510,35173
370540,3595
370550,8817
370570,0
370590,14163
370600,3
370640,758
370670,120
370700,362
370710,1372
370750,0
370770,14248
370780,9570
370840,894
370910,3304
370920,2725
370940,25
370970,0
371000,11725
371010,5667
371100,8058
371120,10946
371180,22816
371190,2764
371200,32672
371210,5123
371220,700
371230,34
371240,2
371250,0
371260,2
371270,114
371280,1571
371290,1
371300,4507
371310,739
371320,3746
371330,12703
371350,0
371360,4
371370,0
371390,28071
371400,1491
371410,3543
371420,29251
371430,12
371440,20516
371450,4803
371460,6054
371500,2722
371510,12417
371520,5685
371550,4521
371570,64286
371600,0
371620,0
371660,357726
371670,10558
371690,86
371710,604
371790,0
371810,7
371850,9
371880,135
371890,4113
371900,11182
371970,22774
372000,2729182
372030,4263
372060,3
372150,3688
372160,0
372190,39
372210,3139
372250,145
372260,526
372350,606
372360,25396
372380,172
372390,56715
372400,0
372430,7
372480,2544
372490,2783
372540,2303
372560,0
372570,0
372590,683
372650,79
372670,3
372690,3470
372720,69
372740,0
372750,0
372770,2
372780,5
372800,133242
372820,16671
372830,6733
372930,830
372940,1316
372950,7
372960,6
372970,1004
373020,84
373021,7
373022,11
373023,45
373080,3911
373100,1439
373110,53584
373120,8
373140,4084
373180,20625
373240,7174
373280,226
373290,3243
373330,2516
373360,14335
373390,6524
373410,852
373420,964872
373440,15638
373460,41
373470,59
373480,852
373600,2099
373610,2895
373620,5241
373630,3214
373650,0
373670,2
373680,146418
373700,7431
373720,1838
373730,5578
373750,1981
373770,20181
373800,12
373810,3
373820,0
373860,212
373870,85
373880,0
373920,1393
373970,17060
373990,22
374010,151
374040,149884
374050,4868
374060,2386
374080,0
374090,1279
374120,0
374140,1399
374150,3
374230,0
374240,2750
374320,9492477
374380,470
374400,224
374410,5699
374450,1020
374510,1477
374570,23930
374620,0
374630,0
374640,3431
374660,0
374670,5610
374700,82
374701,40
374702,9
374703,118
374704,10
374705,1
374706,4
374707,4
374708,10
374709,11
374710,2
374711,5
374712,7
374713,56
374714,100
374715,13
374716,61
374717,88
374718,79
374719,7
374720,106
374721,133
374722,28
374723,0
374724,0
374725,0
374726,0
374727,0
374728,0
374729,0
374730,0
374731,0
374732,0
374733,0
374734,0
374735,0
374736,0
374737,0
374738,0
374739,0
374740,0
374741,0
374742,156
374743,117
374744,1
374745,82
374746,85
374830,6969
374900,1928
374930,0
374950,3043
374970,0
375000,2522
375010,11508
375020,11675
375030,1566
375040,5125
375090,0
375120,7496
375130,14545
375160,24
375170,3082
375180,2026
375190,0
375200,18330
375210,411
375220,112
375230,210469
375250,7640
375290,4658
375310,145
375320,208
375330,98
375400,1642
375420,4499
375430,6533
375450,51
375460,60871
375480,2499
375510,38330
375520,38435
375530,23190
375550,6
375580,2677
375600,30751
375620,16132
375680,31
375710,19836
375720,0
375740,1
375750,0
375760,2
375770,6764
375790,1797
375820,46824
375840,4709
375850,7780
375870,0
375900,16708
375910,125300
375930,4122
375950,209747
375960,130511
376110,37
376120,215
376130,161
376140,2200
376150,0
376210,150729
376250,1352
376300,100593
376310,1526
376350,0
376520,252
376560,9113
376570,449556
376680,1372
376730,2764
376750,83
376760,178
376770,48353
376780,0
376790,0
376870,328165
376880,84
376920,3979
377040,1
377050,0
377070,1697
377080,8014
377100,218
377120,129
377140,21677
377150,391
377160,44782893
377190,741
377200,445
377250,212
377280,7033
377290,16515
377310,13508
377330,4394
377360,4009
377430,3544
377450,1383
377460,2770
377470,1793
377500,0
377520,1241
377530,19288
377550,250
377570,8663
377590,55
377600,12961
377660,2900
377670,4380
377680,12660
377690,9993
377710,3696
377720,3048
377760,2979
377840,126021
377860,7369
377870,671
377880,562
377890,0
377900,14367
377940,0
377970,579
377980,1180
378020,184
378030,520
378070,65
378080,5283
378090,18
378100,29790
378110,520
378120,4290972
378180,46044
378260,2596
378270,11155
378280,59
378300,282
378370,37249
378390,48
378410,0
378420,92
378450,0
378480,171
378490,81
378510,0
378530,0
378570,32
378580,2605
378590,36
378610,1989
378630,0
378660,9040
378720,159378
378750,5712
378770,149
378790,4337
378800,1004
378830,5514
378850,157
378930,29
379210,6760
379260,378
379290,19905
379320,7293
379340,0
379350,6
379370,9
379380,0
