user_id,items_count,total_spent,recommend
76561198083316709,108.0,1574.2200000000005,56.99999999999999
76561198083317714,76.0,1002.3700000000005,
76561198083319267,21.0,65.94,
76561198083320323,8.0,29.98,
76561198083323060,43.0,420.7700000000001,100.0
76561198083323150,11.0,0.0,
76561198083323152,54.0,594.6100000000002,100.0
76561198083324858,2.0,9.99,
76561198083326262,20.0,196.86000000000004,
76561198083326485,2.0,0.0,
76561198083330469,9.0,104.92999999999999,
76561198083333543,5.0,42.96,
76561198083336166,1.0,0.0,
76561198083336561,21.0,259.87,
76561198083337043,10.0,99.94,
76561198083337071,101.0,613.6800000000002,
76561198083340264,4.0,34.97,
76561198083345928,6.0,9.99,
76561198083347489,75.0,940.5800000000003,100.0
76561198083347976,287.0,3510.549999999981,100.0
76561198083351592,11.0,24.98,
76561198083354364,22.0,114.91999999999997,
76561198083355577,1.0,0.0,
76561198083357373,7.0,0.0,
76561198083365064,1.0,4.99,100.0
76561198083367500,13.0,0.0,
76561198083367900,1.0,0.0,
76561198083368303,23.0,405.77000000000004,50.0
76561198083368833,82.0,400.7000000000001,
76561198083371349,1.0,9.99,
76561198083372466,16.0,154.9,
76561198083372757,1.0,0.0,
76561198083373847,3.0,19.99,
76561198083375450,215.0,2132.6899999999996,71.0
76561198083375627,56.0,876.6200000000002,
76561198083376561,85.0,873.4700000000004,100.0
76561198083376823,10.0,149.73,
76561198083376999,55.0,558.6800000000002,
76561198083377255,129.0,256.6600000000001,
76561198083379387,140.0,1095.3700000000003,100.0
76561198083383359,32.0,219.91,
76561198083383461,34.0,169.85000000000002,
76561198083384599,30.0,304.84000000000003,
76561198083387039,1.0,0.0,
76561198083389315,59.0,530.7500000000001,
76561198083390406,100.0,1104.2900000000004,100.0
76561198083393255,24.0,88.91999999999999,100.0
76561198083394371,9.0,94.92999999999999,
76561198083396708,149.0,1605.9400000000007,100.0
76561198083398468,9.0,44.96,
76561198083399929,4.0,14.99,
76561198083404389,6.0,17.98,
76561198083404984,24.0,194.95000000000002,
76561198083405389,30.0,327.59000000000003,100.0
76561198083405491,12.0,61.94999999999999,
76561198083407102,1.0,0.0,
76561198083407638,30.0,107.91999999999999,100.0
76561198083409490,7.0,19.98,
76561198083410492,3.0,14.99,
76561198083412943,39.0,517.6500000000001,
76561198083415294,3.0,49.97,
76561198083416559,1.0,0.0,
76561198083423198,1.0,0.0,
76561198083423995,69.0,840.5700000000003,
76561198083424098,77.0,1029.4800000000002,
76561198083424293,34.0,200.79000000000005,100.0
76561198083426345,53.0,567.4400000000002,
76561198083426777,7.0,172.89,
76561198083427144,10.0,9.99,
76561198083430470,112.0,502.6300000000002,
76561198083431762,15.0,54.959999999999994,
76561198083434306,3.0,24.98,
76561198083437725,6.0,19.99,
76561198083439187,205.0,2485.5099999999943,
76561198083439397,39.0,213.88000000000005,100.0
76561198083441783,24.0,84.92999999999999,
76561198083442431,40.0,420.71000000000015,
76561198083444374,94.0,803.5400000000002,67.0
76561198083446580,30.0,435.7800000000001,
76561198083448462,3.0,19.99,
76561198083451317,94.0,439.5700000000002,100.0
76561198083453517,34.0,173.89999999999998,0.0
76561198083454793,20.0,159.91,100.0
76561198083456018,80.0,442.7000000000001,83.0
76561198083456443,23.0,19.98,
76561198083458214,8.0,14.99,
76561198083458630,124.0,1464.6600000000005,
76561198083466508,36.0,159.86,
76561198083468270,42.0,217.84000000000006,100.0
76561198083468441,2.0,9.99,
76561198083468865,34.0,429.80000000000007,0.0
76561198083468887,87.0,1043.4700000000003,
76561198083469123,89.0,1001.3500000000005,
76561198083469535,2.0,19.99,
76561198083470658,15.0,274.94,
76561198083470684,1.0,0.0,
76561198083475836,9.0,109.95,
76561198083476011,23.0,59.99,
76561198083477261,92.0,749.3500000000003,100.0
76561198083477915,32.0,309.7800000000001,100.0
76561198083478039,50.0,555.6700000000002,100.0
76561198083483318,11.0,99.92999999999998,
76561198083484293,85.0,1055.3600000000004,100.0
76561198083486076,3.0,0.0,
76561198083486080,14.0,159.9,
76561198083486519,2.0,39.99,
76561198083486648,61.0,59.96,100.0
76561198083487976,4.0,0.0,
76561198083488994,57.0,297.84,100.0
76561198083490689,60.0,365.7600000000001,100.0
76561198083490956,53.0,537.7100000000002,100.0
76561198083491445,17.0,99.91,
76561198083492253,56.0,594.6200000000002,
76561198083492734,57.0,541.69,
76561198083497776,26.0,89.91,
76561198083499496,1.0,0.0,
76561198083501834,28.0,208.88,
76561198083502021,16.0,329.8400000000001,
76561198083502691,30.0,180.89,100.0
76561198083504273,24.0,45.96,
76561198083505483,30.0,179.94,
76561198083511800,42.0,443.7000000000001,100.0
76561198083512264,44.0,564.7600000000001,100.0
76561198083512308,27.0,264.81000000000006,
76561198083512684,1.0,0.0,
76561198083512933,2.0,19.99,
76561198083514052,25.0,104.88999999999999,
76561198083515632,32.0,265.7900000000001,
76561198083516017,90.0,382.7800000000001,
76561198083517230,31.0,0.0,
76561198083517568,49.0,353.80000000000007,100.0
76561198083517890,52.0,732.6500000000002,
76561198083518631,49.0,481.6700000000002,
76561198083522714,50.0,147.84999999999997,67.0
76561198083522823,1.0,0.0,
76561198083524551,8.0,0.0,
76561198083530379,20.0,179.96,
76561198083531438,17.0,89.92999999999999,
76561198083532177,52.0,206.89000000000004,100.0
76561198083532743,2.0,29.979999999999997,
76561198083534901,11.0,39.96,
76561198083540054,33.0,254.83000000000007,
76561198083540169,53.0,503.60000000000014,
76561198083541446,24.0,317.77000000000004,
76561198083542505,97.0,814.5600000000003,100.0
76561198083542691,29.0,209.88000000000002,
76561198083544306,8.0,59.96,
76561198083545029,18.0,164.91000000000003,
76561198083551021,1.0,0.0,
76561198083551200,11.0,119.94999999999999,
76561198083558521,5.0,29.979999999999997,
76561198083558647,26.0,54.959999999999994,
76561198083558919,6.0,0.0,
76561198083559410,2.0,0.0,
76561198083561122,3.0,44.97,
76561198083563426,11.0,62.95,
76561198083563596,92.0,1147.3400000000004,
76561198083564910,19.0,92.92999999999999,
76561198083565647,20.0,287.89000000000004,100.0
76561198083566474,93.0,573.6600000000002,
76561198083566915,16.0,89.94,
76561198083567742,3.0,24.98,
76561198083568929,18.0,9.99,
76561198083569309,6.0,19.99,
76561198083569391,14.0,164.91,
76561198083569432,37.0,432.81000000000006,
76561198083570290,103.0,711.9400000000003,
76561198083570522,2.0,0.0,
76561198083571402,17.0,24.98,100.0
76561198083572392,71.0,740.6200000000002,100.0
76561198083573662,8.0,79.93999999999998,
76561198083573755,10.0,29.98,
76561198083576017,49.0,189.88,50.0
76561198083576422,8.0,34.98,
76561198083582472,20.0,44.97,
76561198083582536,55.0,549.7400000000001,
76561198083582821,34.0,270.7700000000001,
76561198083584412,7.0,19.99,
76561198083585894,1.0,0.0,100.0
76561198083585931,34.0,268.77000000000004,
76561198083586040,47.0,694.7000000000002,
76561198083592224,45.0,24.98,
76561198083592398,4.0,69.98,
76561198083593028,1.0,0.0,
76561198083594288,150.0,1138.1400000000006,100.0
76561198083594464,96.0,1054.1000000000004,100.0
76561198083596903,54.0,628.6300000000001,100.0
76561198083597316,70.0,139.94,100.0
76561198083597318,120.0,1234.1600000000005,
76561198083598589,34.0,423.84000000000003,
76561198083603093,72.0,669.5400000000002,
76561198083605474,5.0,149.73,
76561198083609031,28.0,149.89,100.0
76561198083610649,5.0,19.99,
76561198083610794,53.0,345.83000000000004,100.0
76561198083611262,63.0,866.6700000000002,100.0
76561198083612270,72.0,993.4400000000003,
76561198083613621,10.0,19.99,
76561198083615276,60.0,1033.5400000000002,100.0
76561198083619343,122.0,1407.2800000000004,100.0
76561198083620363,23.0,149.91,
76561198083620582,3.0,0.0,
76561198083620615,4.0,54.980000000000004,
76561198083624211,1.0,14.99,
76561198083628142,5.0,19.99,
76561198083628399,23.0,300.81000000000006,
76561198083631366,47.0,360.80000000000007,
76561198083632103,8.0,0.0,
76561198083632435,30.0,425.7700000000001,
76561198083632553,1.0,0.0,
76561198083633908,4.0,49.980000000000004,100.0
76561198083635483,9.0,139.92999999999998,100.0
76561198083636157,76.0,608.4500000000003,
76561198083637228,8.0,144.92,
76561198083638433,104.0,1250.1300000000006,
76561198083640655,43.0,482.6900000000001,100.0
76561198083648424,1.0,0.0,
76561198083649599,63.0,298.6900000000001,
76561198083653273,24.0,149.91,
76561198083654102,51.0,189.88000000000002,100.0
76561198083656678,22.0,143.89999999999998,
76561198083658380,5.0,34.98,100.0
76561198083661294,1.0,0.0,
76561198083664578,13.0,89.96,
76561198083669794,17.0,184.96,
76561198083673223,42.0,659.7400000000001,
76561198083674299,81.0,493.52000000000027,100.0
76561198083677057,97.0,734.3400000000004,
76561198083684638,27.0,160.85999999999999,
76561198083689667,6.0,89.97,
76561198083689921,29.0,442.78000000000003,
76561198083692140,72.0,964.4100000000004,
76561198083692376,51.0,743.6100000000002,
76561198083694160,16.0,69.98,
76561198083695199,63.0,561.6400000000001,
76561198083697049,12.0,139.90999999999997,
76561198083698835,27.0,304.86000000000007,
76561198083699999,4.0,0.0,
76561198083700225,1.0,0.0,
76561198083701355,2.0,19.99,
76561198083707526,4.0,34.98,
76561198083708374,24.0,66.94,100.0
76561198083710114,1.0,9.99,
76561198083711394,693.0,6208.129999999929,100.0
76561198083711465,1.0,9.99,
76561198083717613,12.0,224.89000000000004,100.0
76561198083723022,26.0,278.79,100.0
76561198083726622,13.0,99.94,
76561198083726930,24.0,50.95,
76561198083729216,10.0,154.96,
76561198083729509,12.0,45.959999999999994,
76561198083730938,74.0,987.5200000000003,
76561198083731047,13.0,0.0,
76561198083733105,4.0,0.0,
76561198083733575,81.0,876.4100000000004,
76561198083734746,22.0,189.87,
76561198083739069,10.0,29.97,
76561198083739089,2.0,0.0,
76561198083739638,5.0,0.0,
76561198083741740,3.0,9.99,
76561198083743113,118.0,1646.1800000000005,
76561198083750258,13.0,0.0,
76561198083750387,5.0,54.980000000000004,
76561198083751106,1.0,0.0,
76561198083753468,232.0,2023.6400000000015,100.0
76561198083754978,11.0,185.92,100.0
76561198083755583,7.0,34.98,
76561198083757544,146.0,1273.6400000000006,
76561198083758144,55.0,684.5300000000003,100.0
76561198083759416,3.0,14.99,
76561198083762880,39.0,199.90000000000003,100.0
76561198083763943,1.0,9.99,
76561198083768981,18.0,109.94,
76561198083770638,29.0,219.94,100.0
76561198083773631,151.0,1780.8600000000008,
76561198083774878,3.0,0.0,
76561198083779390,2.0,9.99,
76561198083780235,44.0,334.82000000000005,100.0
76561198083781251,59.0,478.69000000000017,
76561198083781367,6.0,14.99,
76561198083781571,324.0,3907.22999999998,100.0
76561198083781958,68.0,466.71000000000015,
76561198083782397,2.0,0.0,
7656119808378646,37.0,146.92,100.0
76561198083788595,1.0,0.0,
76561198083788921,21.0,200.86000000000004,
76561198083794353,6.0,179.72000000000003,
76561198083796996,41.0,514.7700000000001,
76561198083797712,17.0,87.94,
76561198083799733,3.0,0.0,
76561198083799893,35.0,318.85,100.0
76561198083800638,13.0,30.969999999999995,
76561198083801480,140.0,878.4500000000004,100.0
76561198083802514,22.0,179.88000000000002,
76561198083802649,64.0,324.7700000000001,
76561198083806225,7.0,0.0,
76561198083808319,24.0,62.940000000000005,
76561198083809685,81.0,981.3200000000005,
76561198083810066,10.0,99.92999999999999,
76561198083810901,10.0,14.99,
76561198083814242,250.0,1711.6400000000015,
76561198083814785,11.0,34.98,
76561198083814843,55.0,103.90999999999998,
76561198083815487,16.0,251.85000000000002,
76561198083815792,24.0,72.92,
76561198083817216,38.0,280.76000000000005,
76561198083817541,1.0,9.99,
76561198083818900,147.0,1669.8800000000008,
76561198083825549,2.0,9.99,
76561198083826615,7.0,59.99,
76561198083827807,6.0,39.98,
76561198083828614,1.0,0.0,
76561198083829532,35.0,434.82000000000005,100.0
76561198083829912,6.0,19.99,
76561198083833849,10.0,0.0,
76561198083834816,2.0,9.99,
76561198083846142,78.0,873.5700000000003,
76561198083849210,33.0,87.92999999999999,
76561198083853141,29.0,109.91,
76561198083854677,67.0,199.91,100.0
76561198083857294,51.0,572.5400000000002,100.0
76561198083857376,11.0,79.92,
76561198083858422,3.0,0.0,
76561198083861592,25.0,354.82000000000005,
76561198083865489,1.0,0.0,
76561198083865606,80.0,428.6600000000001,100.0
76561198083867078,45.0,232.83000000000007,0.0
76561198083868824,46.0,742.3700000000002,100.0
76561198083868854,22.0,182.91000000000005,
76561198083869885,34.0,188.86,
76561198083870282,6.0,44.96,
76561198083871826,19.0,320.82000000000005,
76561198083873173,56.0,476.6400000000002,
76561198083875900,1.0,0.0,
76561198083879520,18.0,169.89000000000001,
76561198083879592,25.0,115.91999999999999,
76561198083879984,3.0,59.99,
76561198083880871,14.0,24.98,
76561198083881754,1.0,0.0,
76561198083882202,15.0,114.92999999999999,100.0
76561198083885205,38.0,650.6700000000001,
76561198083886452,6.0,34.98,
76561198083888554,81.0,770.5500000000003,100.0
76561198083890831,29.0,9.99,
76561198083891489,107.0,1126.1700000000005,100.0
76561198083891708,12.0,69.95,
76561198083892391,2.0,0.0,
76561198083892512,31.0,374.79,
76561198083894153,31.0,181.88,
76561198083898578,30.0,391.80000000000007,100.0
76561198083899036,18.0,264.88000000000005,
76561198083899583,14.0,84.94,0.0
76561198083900351,3.0,29.98,
76561198083901617,67.0,242.87000000000003,100.0
76561198083902214,4.0,49.97,
76561198083902227,8.0,9.99,50.0
76561198083907395,4.0,24.97,
76561198083908726,1.0,0.0,
76561198083912163,4.0,34.98,
76561198083912972,17.0,219.91,
76561198083913038,3.0,19.98,
76561198083913229,5.0,9.99,
76561198083913895,21.0,84.94,
76561198083913996,89.0,1013.3500000000005,
76561198083915781,98.0,161.9,
76561198083917646,19.0,9.99,
76561198083921529,6.0,0.0,
76561198083922802,49.0,502.73000000000013,100.0
76561198083923169,7.0,4.99,
76561198083923587,13.0,134.92999999999998,
76561198083924779,11.0,189.93000000000004,
76561198083925034,40.0,224.86000000000004,100.0
76561198083926138,8.0,89.94,
76561198083927216,45.0,495.7600000000001,
76561198083932991,30.0,192.85,
76561198083933218,113.0,1825.0100000000007,100.0
76561198083939480,13.0,124.92999999999998,
76561198083939925,60.0,178.91000000000005,100.0
76561198083941171,44.0,80.91999999999999,100.0
76561198083941506,5.0,54.97,
76561198083943093,1.0,0.0,
76561198083946478,3.0,14.99,
76561198083947785,30.0,124.91999999999999,
76561198083948240,95.0,390.15000000000015,100.0
76561198083948870,18.0,224.9,50.0
76561198083949241,85.0,516.69,
76561198083950155,7.0,0.0,
76561198083950687,69.0,827.5500000000003,100.0
76561198083950864,7.0,19.99,
76561198083953279,26.0,64.93,
76561198083953778,84.0,892.5100000000003,
76561198083954822,1.0,0.0,
76561198083955447,70.0,1072.3100000000002,
76561198083957632,202.0,1661.9000000000008,
76561198083957857,13.0,822.6700000000001,
76561198083958460,13.0,24.979999999999997,
76561198083961822,13.0,49.97,
76561198083963688,133.0,1391.0600000000006,
76561198083965274,9.0,0.0,
76561198083967914,2.0,0.0,
76561198083968982,15.0,143.89999999999998,100.0
76561198083970827,92.0,1099.9600000000005,
76561198083971264,15.0,79.98,
76561198083972463,53.0,632.6700000000002,100.0
76561198083973618,124.0,468.1800000000002,67.0
76561198083974125,78.0,525.6300000000002,
76561198083978939,54.0,486.6600000000002,
76561198083980392,1.0,0.0,
76561198083981071,12.0,14.99,
76561198083982232,1.0,0.0,
76561198083982664,3.0,0.99,
76561198083985268,41.0,439.7400000000001,0.0
76561198083986562,43.0,301.84000000000003,
76561198083990819,2.0,19.99,
76561198083992253,20.0,59.97,
76561198083993063,93.0,947.4500000000004,100.0
76561198083994540,15.0,110.87999999999998,
76561198083994610,22.0,226.86,
76561198083997372,13.0,9.99,100.0
76561198083997524,57.0,180.89999999999998,
76561198083998245,24.0,269.89000000000004,100.0
76561198084003372,8.0,128.94,
76561198084003806,16.0,49.959999999999994,
76561198084008606,59.0,394.72000000000014,100.0
76561198084009164,55.0,626.6700000000002,
76561198084014562,9.0,9.99,
76561198084015139,213.0,2807.2899999999922,100.0
76561198084019281,70.0,799.5600000000003,100.0
76561198084020268,65.0,858.4400000000003,
76561198084025081,3.0,49.98,
76561198084027069,14.0,57.95,
76561198084027399,6.0,30.97,
76561198084027874,23.0,415.85,100.0
76561198084029298,125.0,1174.1400000000006,100.0
76561198084030373,16.0,151.89000000000001,
76561198084031323,141.0,2002.9000000000008,0.0
76561198084032274,70.0,723.5400000000003,0.0
76561198084033873,199.0,2281.1399999999985,
76561198084036238,32.0,81.92999999999998,
76561198084036334,21.0,79.96,
76561198084038062,13.0,0.0,
76561198084038838,24.0,69.96000000000001,
76561198084038983,7.0,50.940000000000005,
76561198084040679,3.0,0.0,
76561198084040868,55.0,360.87000000000006,
76561198084040897,10.0,39.98,
76561198084041983,87.0,1019.1500000000004,
76561198084042040,15.0,0.0,
76561198084042712,31.0,36.96,100.0
76561198084045657,20.0,284.84000000000003,
76561198084047806,27.0,182.9,100.0
76561198084048139,31.0,374.82000000000005,
76561198084051373,145.0,1517.0100000000007,100.0
76561198084055732,96.0,980.2500000000005,
76561198084060909,4.0,9.99,
76561198084061763,6.0,0.0,
76561198084063168,1.0,14.99,
76561198084063741,40.0,374.7400000000001,100.0
76561198084065340,2.0,14.99,
76561198084066458,79.0,1069.4200000000003,100.0
76561198084066563,127.0,622.6900000000002,
76561198084066872,147.0,455.7600000000001,
76561198084067308,155.0,1306.0700000000006,100.0
76561198084069864,3.0,29.98,
76561198084072146,24.0,212.89000000000001,
76561198084073200,57.0,537.6000000000003,
76561198084076331,8.0,89.96,
76561198084076967,14.0,154.89999999999998,
76561198084078177,74.0,1233.4100000000003,
76561198084082313,63.0,632.4600000000002,
76561198084083229,12.0,114.92999999999999,
76561198084085336,11.0,64.96,
76561198084087283,60.0,860.5700000000002,100.0
76561198084087331,1.0,0.0,
76561198084087706,113.0,999.2200000000006,
76561198084088468,45.0,289.83000000000004,
76561198084091515,10.0,34.97,
76561198084093526,7.0,109.97,
76561198084094522,1.0,0.0,
76561198084095882,52.0,526.6800000000001,100.0
76561198084096162,13.0,69.96,
76561198084098744,16.0,8.98,100.0
76561198084099238,50.0,250.89000000000007,
76561198084100435,2.0,0.0,
76561198084100496,25.0,249.91000000000003,
76561198084100863,36.0,290.81000000000006,
76561198084101090,10.0,99.90999999999998,
76561198084101544,60.0,1031.2300000000002,
76561198084103248,25.0,266.83000000000004,
76561198084105682,127.0,738.5000000000002,100.0
76561198084109041,70.0,906.4600000000004,100.0
76561198084111342,3.0,19.99,
76561198084112883,4.0,29.97,
76561198084113109,9.0,9.99,
76561198084118062,20.0,259.91,
76561198084123358,35.0,4.99,100.0
76561198084123758,63.0,249.95000000000002,
76561198084124408,5.0,26.97,
76561198084125426,48.0,90.95,100.0
76561198084126030,126.0,937.1800000000006,100.0
76561198084127598,20.0,34.97,100.0
76561198084127890,64.0,795.4900000000004,
76561198084132579,73.0,928.4800000000004,100.0
76561198084134554,9.0,70.93,
76561198084139134,100.0,994.3600000000004,
76561198084139327,3.0,24.979999999999997,
76561198084139505,8.0,84.92999999999999,
76561198084140838,44.0,19.98,100.0
76561198084142519,71.0,909.5300000000003,
76561198084143665,6.0,44.97,
76561198084144935,76.0,783.4500000000004,100.0
76561198084146804,2.0,29.979999999999997,
76561198084149077,31.0,327.7900000000001,
76561198084151651,114.0,1183.1900000000003,100.0
76561198084152862,16.0,79.94,
76561198084153520,22.0,44.96,
76561198084154605,21.0,109.96000000000001,
76561198084155911,12.0,124.91999999999999,
76561198084155958,10.0,84.94,
76561198084158844,17.0,131.89999999999998,
76561198084163024,147.0,1523.0500000000006,100.0
76561198084164377,1.0,0.0,
76561198084164426,34.0,294.81000000000006,
76561198084165280,27.0,159.88,
76561198084167938,45.0,817.6200000000002,100.0
76561198084169375,71.0,510.6700000000002,60.0
76561198084176260,42.0,254.83000000000007,100.0
76561198084179882,305.0,2613.4699999999925,100.0
76561198084180120,26.0,175.87,
76561198084180509,6.0,47.95,
76561198084180621,1.0,0.0,
76561198084185758,16.0,34.96,
76561198084188972,54.0,546.6800000000002,
76561198084189953,33.0,319.8,100.0
76561198084190431,78.0,1009.2100000000004,
76561198084192823,9.0,29.979999999999997,
76561198084194875,17.0,34.97,
76561198084195060,68.0,835.5400000000002,
76561198084202505,37.0,196.91000000000003,
76561198084203420,9.0,104.94999999999999,
76561198084203531,20.0,119.88999999999996,
76561198084204474,1.0,0.0,
76561198084204518,2.0,39.99,
76561198084204849,35.0,273.7100000000001,100.0
76561198084205989,4.0,24.99,
76561198084210354,15.0,239.92000000000002,
76561198084211133,43.0,239.88000000000002,
76561198084214678,54.0,604.4000000000002,
76561198084215473,9.0,87.93999999999998,
76561198084217468,12.0,164.91,
76561198084217617,32.0,159.92000000000002,
76561198084219243,25.0,109.92999999999998,
76561198084219340,3.0,19.99,
76561198084219756,12.0,34.98,
76561198084220661,14.0,81.94,
76561198084231050,1.0,0.0,
76561198084233046,131.0,1340.0300000000007,100.0
76561198084234181,6.0,54.97,
76561198084234298,194.0,1221.3700000000008,100.0
76561198084234757,80.0,1053.3500000000004,100.0
76561198084237310,32.0,309.8400000000001,
76561198084239222,24.0,89.93999999999998,
76561198084239790,24.0,184.89999999999998,
76561198084242615,18.0,234.88000000000005,
76561198084242808,9.0,9.99,
76561198084245594,1.0,19.99,
76561198084246673,260.0,1539.790000000001,100.0
76561198084249102,20.0,209.89,100.0
76561198084252187,4.0,24.979999999999997,
76561198084253419,10.0,124.93999999999998,
76561198084253466,2.0,74.76,
76561198084255483,12.0,124.91999999999999,
76561198084256354,26.0,253.9,
76561198084257140,59.0,528.7300000000001,0.0
76561198084258674,19.0,177.89,
76561198084263734,7.0,129.97,
76561198084265658,107.0,702.7200000000001,100.0
76561198084265763,13.0,99.95,
76561198084266007,4.0,9.99,
76561198084266436,1.0,0.0,
76561198084267209,120.0,903.5000000000003,100.0
76561198084267698,3.0,4.99,
76561198084273291,22.0,114.95,
76561198084275958,2.0,49.98,
76561198084276541,7.0,11.99,
76561198084280820,81.0,866.3800000000005,
76561198084281560,11.0,49.98,
76561198084281571,11.0,84.94999999999999,
76561198084286219,53.0,500.7600000000001,100.0
76561198084286854,1.0,0.0,
76561198084287665,3.0,9.99,
76561198084288018,5.0,79.97,
76561198084290494,4.0,0.0,
76561198084291613,9.0,84.96,
76561198084291760,39.0,26.97,
76561198084293747,51.0,365.7900000000001,100.0
76561198084293883,1.0,0.0,
76561198084294278,44.0,414.5700000000001,100.0
76561198084295858,26.0,134.91,
76561198084298158,1.0,0.0,
76561198084299846,20.0,289.83000000000004,
76561198084300729,3.0,14.99,0.0
76561198084301035,26.0,304.80000000000007,
76561198084302122,31.0,57.94,100.0
76561198084303907,13.0,54.96,100.0
76561198084307939,38.0,373.7000000000001,80.0
76561198084310017,3.0,19.99,
76561198084314270,8.0,144.96,
76561198084314649,49.0,358.70000000000016,100.0
76561198084316097,47.0,621.0800000000003,100.0
76561198084316296,4.0,0.0,
76561198084317958,9.0,34.98,
76561198084318081,43.0,385.81000000000006,
76561198084318216,1.0,9.99,
76561198084319168,11.0,79.98,
76561198084320048,27.0,9.99,
76561198084323349,49.0,587.5900000000003,
76561198084324497,1.0,9.99,
76561198084325071,11.0,2.99,
76561198084326547,17.0,164.95000000000002,
76561198084326951,12.0,34.98,
76561198084326988,120.0,1053.1200000000006,100.0
76561198084327270,77.0,214.89000000000004,
76561198084328298,2.0,29.99,
76561198084328907,17.0,33.96,
76561198084329163,60.0,816.3300000000003,50.0
76561198084330817,8.0,174.73000000000002,
76561198084332433,36.0,160.82,
76561198084336557,13.0,61.93,
76561198084337395,44.0,145.9,100.0
76561198084340787,14.0,29.979999999999997,
76561198084341673,25.0,235.86,
76561198084341855,3.0,0.0,
76561198084344752,7.0,69.96,
76561198084345784,10.0,33.97,
76561198084349110,27.0,74.96,
76561198084354731,131.0,1279.4100000000005,
76561198084357605,80.0,905.4300000000004,100.0
76561198084357623,32.0,204.88,
76561198084357690,110.0,1066.0200000000004,
76561198084360124,76.0,754.5300000000003,100.0
76561198084360591,13.0,149.92,
76561198084364646,1.0,0.0,
76561198084366130,1.0,0.0,
76561198084369861,6.0,0.0,
76561198084373566,4.0,29.979999999999997,
76561198084378649,63.0,90.89999999999999,100.0
76561198084379552,14.0,94.92999999999998,100.0
76561198084382139,104.0,609.6000000000001,100.0
76561198084382311,27.0,245.86000000000004,
7656119808438392,57.0,491.70000000000005,
76561198084389678,36.0,351.72,100.0
76561198084389973,7.0,0.0,
76561198084390807,26.0,405.86000000000007,100.0
76561198084394188,24.0,215.88000000000005,
76561198084398294,1.0,0.0,
76561198084399404,51.0,219.86000000000007,100.0
76561198084399903,90.0,841.5300000000003,
76561198084400522,41.0,654.6700000000002,100.0
76561198084400897,64.0,277.82000000000005,100.0
76561198084401494,28.0,160.91,
76561198084402837,19.0,64.94999999999999,100.0
76561198084405327,53.0,439.7800000000001,100.0
76561198084406709,15.0,223.86,100.0
76561198084408440,84.0,416.7700000000001,100.0
76561198084409316,21.0,150.91000000000003,
76561198084410650,8.0,0.0,
76561198084412537,12.0,224.91,
76561198084414665,6.0,94.96,
76561198084414792,4.0,19.99,
76561198084417383,26.0,338.75,
76561198084417670,43.0,555.6300000000002,100.0
76561198084418929,46.0,264.87,
76561198084424750,33.0,362.7800000000001,
76561198084429053,43.0,610.7000000000002,
76561198084430161,10.0,79.95,
76561198084430279,10.0,29.97,
76561198084432859,48.0,762.6900000000002,
76561198084433576,8.0,0.0,
76561198084441162,16.0,289.92,100.0
76561198084441276,74.0,405.6800000000001,100.0
76561198084445871,102.0,401.2800000000001,80.0
76561198084448862,38.0,308.7900000000001,
76561198084448948,53.0,125.89999999999996,100.0
76561198084453177,13.0,119.93999999999998,100.0
76561198084457707,12.0,274.92,
76561198084459399,5.0,29.97,
76561198084460878,21.0,79.94,100.0
76561198084461436,40.0,348.7700000000001,100.0
76561198084464809,8.0,24.98,
76561198084465295,1.0,0.0,
76561198084466412,62.0,629.6500000000002,100.0
76561198084467661,1.0,0.0,
76561198084468107,20.0,109.91999999999999,
76561198084471150,9.0,74.96,
76561198084471974,12.0,95.91,
76561198084476311,7.0,54.96,
76561198084480904,88.0,885.4400000000004,
76561198084484534,33.0,235.78000000000003,
76561198084486777,18.0,74.98,
76561198084489655,5.0,0.0,
76561198084491984,26.0,194.8300000000001,
76561198084493262,7.0,34.98,100.0
76561198084495414,44.0,383.7700000000001,
76561198084496260,94.0,1212.3900000000003,100.0
76561198084498774,9.0,34.98,
76561198084499039,41.0,467.7600000000001,56.99999999999999
76561198084499695,21.0,99.96000000000001,
76561198084502339,101.0,1383.1200000000006,
76561198084508075,79.0,258.74000000000007,
76561198084509870,33.0,12.98,
76561198084512919,5.0,44.97,
76561198084513305,8.0,19.98,
76561198084513334,6.0,54.97,
76561198084513617,5.0,24.98,
76561198084513644,37.0,234.82000000000005,
76561198084514998,2.0,14.99,
76561198084519786,2.0,14.99,
76561198084519825,105.0,1101.2800000000004,100.0
76561198084523950,16.0,104.91999999999999,
76561198084523951,120.0,1314.0000000000007,75.0
76561198084524624,68.0,678.2700000000003,
76561198084524968,36.0,414.82000000000005,
76561198084528686,197.0,3418.3299999999895,
76561198084529114,9.0,29.98,
76561198084529795,3.0,0.0,
76561198084529804,99.0,938.2900000000005,0.0
76561198084531709,1.0,0.0,
76561198084533607,42.0,459.73000000000013,
76561198084533872,35.0,158.91000000000003,0.0
76561198084534474,14.0,130.93,
76561198084542731,61.0,784.3200000000002,100.0
76561198084543444,25.0,345.86,100.0
76561198084544554,89.0,1106.2800000000004,100.0
76561198084548763,68.0,475.70000000000016,
76561198084549333,26.0,100.91999999999997,
76561198084550231,2.0,19.98,
76561198084550943,20.0,0.0,
76561198084553939,28.0,159.93,
76561198084554557,33.0,228.88,100.0
76561198084555961,13.0,0.0,
